fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding,symbol,period_type,statement_type
2016-03-31,USD,2423808000000,673448000000,378408000000,378408000000,376000000.0,57649000000,1750360000000,14195000000.0,,6598000000.0,6598000000.0,47310000000.0,,833319000000.0,237391000000,1159961000000.0,,2173651000000,1647587000000,176934000000.0,,,178489000000.0,526064000000,,185955000000.0,198192000000.0,,484976000000.0,1292164000000,451753000000.0,250157000000,-22289000000.0,149730000000,4105000000,3696900000,JPM,Quarterly,balance
2016-06-30,USD,2466096000000,655015000000,365305000000,365305000000,352000000.0,64911000000,1811081000000,14262000000.0,,5989000000.0,5989000000.0,47303000000.0,,858577000000.0,224799000000,1215692000000.0,,2213673000000,1673239000000,184635000000.0,,,183323000000.0,540434000000,,199185000000.0,203268000000.0,,494929000000.0,1305281000000,461671000000.0,252423000000,-25070000000.0,153749000000,4105000000,3666500000,JPM,Quarterly,balance
2016-09-30,USD,2521029000000,702313000000,417590000000,417590000000,409000000.0,64333000000,1818716000000,14208000000.0,,5824000000.0,5824000000.0,47302000000.0,,,220390000000,1246420000000.0,,2266698000000,1700156000000,190412000000.0,,,180749000000.0,566542000000,,185502000000.0,205228000000.0,,510683000000.0,1328995000000,477909000000.0,254331000000,-27268000000.0,157870000000,4105000000,3629600000,JPM,Quarterly,balance
2016-12-31,USD,2490972000000,680856000000,389635000000,389635000000,-1809551000000.0,52330000000,1810116000000,14131000000.0,,6958000000.0,6958000000.0,47288000000.0,,661189000000.0,238891000000,459964000000.0,,2236782000000,1898690000000,109842000000.0,,,200109000000.0,338092000000,,175706000000.0,11738000000.0,,495354000000.0,1588739000000,460911000000.0,254190000000,-28854000000.0,162440000000,4105000000,3649800000,JPM,Annual,balance
2016-12-31,USD,2490972000000,680856000000,389635000000,389635000000,3057000000.0,52330000000,1810116000000,14131000000.0,,6958000000.0,6958000000.0,47288000000.0,,297753000000.0,238891000000,1194723000000.0,,2236782000000,1898690000000,109842000000.0,,,200109000000.0,338092000000,,175706000000.0,46705000000.0,,495354000000.0,1588739000000,460911000000.0,254190000000,-28854000000.0,162440000000,4105000000,3608922000,JPM,Quarterly,balance
2017-03-31,USD,2546290000000,753370000000,460395000000,460395000000,418000000.0,60038000000,1792920000000,14227000000.0,,6926000000.0,6926000000.0,47292000000.0,,,232937000000,1205488000000.0,,2290427000000,1756711000000,183200000000.0,,,198224000000.0,533716000000,,172170000000.0,222566000000.0,,509716000000.0,1375287000000,472808000000.0,255863000000,-30424000000.0,166663000000,4105000000,3630400000,JPM,Quarterly,balance
2017-06-30,USD,2563174000000,728896000000,449161000000,449161000000,371000000.0,64038000000,1834278000000,14206000000.0,,6580000000.0,6580000000.0,47300000000.0,,,215697000000,1248491000000.0,,2304691000000,1760724000000,189160000000.0,,,187828000000.0,543967000000,,164321000000.0,595930000000.0,,509399000000.0,1383736000000,458594000000.0,258483000000,-33369000000.0,171488000000,4105000000,3614296000,JPM,Quarterly,balance
2017-09-30,USD,2563074000000,735770000000,457804000000,457804000000,357000000.0,61757000000,1827304000000,14218000000.0,,6546000000.0,6546000000.0,47309000000.0,,,216209000000,1217168000000.0,,2304692000000,1761203000000,196764000000.0,,,193641000000.0,543489000000,,156959000000.0,592312000000.0,,509608000000.0,1370798000000,458387000000.0,258382000000,-37985000000.0,175827000000,4105000000,3559600000,JPM,Quarterly,balance
2017-12-31,USD,2533600000000,701258000000,431304000000,431304000000,-1847718000000.0,67729000000,1832342000000,14159000000.0,,6885000000.0,6885000000.0,47507000000.0,,575279000000.0,202225000000,483418000000.0,,2277907000000,1962846000000,102727000000.0,,,210718000000.0,315061000000,,149744000000.0,24186000000.0,,494798000000.0,1649401000000,443345000000.0,255693000000,-42595000000.0,177676000000,4105000000,3576800000,JPM,Annual,balance
2017-12-31,USD,2533600000000,701258000000,431304000000,431304000000,3704000000.0,67729000000,1832342000000,14159000000.0,,6885000000.0,6885000000.0,47507000000.0,,257699000000.0,202225000000,1243233000000.0,,2277907000000,1962846000000,102727000000.0,,,210718000000.0,315061000000,,149744000000.0,43174000000.0,,494798000000.0,1649401000000,443345000000.0,255693000000,-42595000000.0,177676000000,4105000000,3512200000,JPM,Quarterly,balance
2018-03-31,USD,2609785000000,696617000000,414812000000,414812000000,6254000000.0,72659000000,1913168000000,14382000000.0,,7034000000.0,7034000000.0,47499000000.0,,238128000000.0,209146000000,1336154000000.0,,2353584000000,1830075000000,192295000000.0,,,206577000000.0,523509000000,,158121000000.0,584708000000.0,,515521000000.0,1431203000000,453888000000.0,256201000000,-45954000000.0,183855000000,4105000000,3479500000,JPM,Quarterly,balance
2018-06-30,USD,2590050000000,682858000000,405180000000,405180000000,239000000.0,75669000000,1907192000000,14132000000.0,,7047000000.0,7047000000.0,47488000000.0,,232940000000.0,202009000000,1321513000000.0,,2332592000000,1805302000000,196984000000.0,,,203342000000.0,527290000000,,171161000000.0,582792000000.0,,511643000000.0,1404976000000,448740000000.0,257458000000,-50829000000.0,189881000000,4105000000,3441048000,JPM,Quarterly,balance
2018-09-30,USD,2615183000000,697919000000,419097000000,419097000000,237000000.0,78792000000,1917264000000,14180000000.0,,7214000000.0,7214000000.0,47483000000.0,,231323000000.0,200030000000,1322546000000.0,,2356227000000,1856155000000,209707000000.0,,,246243000000.0,500072000000,,171391000000.0,578301000000.0,,516367000000.0,1400205000000,452062000000.0,258956000000,-54980000000.0,195180000000,4105000000,3396581000,JPM,Quarterly,balance
2018-12-31,USD,2622532000000,582387000000,278793000000,278793000000,-1253772000000.0,73200000000,2040145000000,14934000000.0,,6878000000.0,6878000000.0,47471000000.0,,675542000000.0,230394000000,617172000000.0,,2366017000000,2057945000000,114794000000.0,,,251596000000.0,308072000000,,165014000000.0,69276000000.0,,533627000000.0,1691555000000,464663000000.0,256515000000,-60494000000.0,199202000000,4105000000,3414000000,JPM,Annual,balance
2018-12-31,USD,2622532000000,582387000000,278793000000,278793000000,240000000.0,73200000000,2040145000000,14934000000.0,,6878000000.0,6878000000.0,47471000000.0,,269653000000.0,230394000000,1384393000000.0,,2366017000000,2057945000000,114794000000.0,,,251596000000.0,308072000000,,165014000000.0,32394000000.0,,533627000000.0,1691555000000,464663000000.0,256515000000,-60494000000.0,199202000000,4105000000,3347300000,JPM,Quarterly,balance
2019-03-31,USD,2737188000000,611360000000,302604000000,302604000000,242000000.0,72240000000,2125828000000,24160000000.0,,6694000000.0,6694000000.0,47474000000.0,,800767000000.0,236516000000,1400046000000.0,,2477351000000,1944330000000,216173000000.0,,,293982000000.0,533021000000,,182862000000.0,71305000000.0,,584875000000.0,1434175000000,513872000000.0,259837000000,-64289000000.0,205437000000,4105000000,3313878000,JPM,Quarterly,balance
2019-06-30,USD,2727379000000,632794000000,268038000000,268038000000,273000000.0,88399000000,2094585000000,24665000000.0,,5825000000.0,5825000000.0,47477000000.0,,830637000000.0,276357000000,1327544000000.0,,2464164000000,1933573000000,216137000000.0,,,261573000000.0,530591000000,,173224000000.0,59890000000.0,,550442000000.0,1455863000000,490843000000.0,263215000000,-69428000000.0,212093000000,4105000000,3259700000,JPM,Quarterly,balance
2019-09-30,USD,2764661000000,699006000000,256597000000,256597000000,235000000.0,88988000000,2065655000000,25117000000.0,,5260000000.0,5260000000.0,47818000000.0,,890126000000.0,353421000000,1236161000000.0,,2500313000000,1960263000000,225063000000.0,,,296659000000.0,540050000000,,156858000000.0,48893000000.0,,593131000000.0,1438541000000,544539000000.0,264348000000,-76299000000.0,217888000000,4105000000,3211194000,JPM,Quarterly,balance
2019-12-31,USD,2687379000000,676866000000,263631000000,263631000000,-1136854000000.0,72861000000,2010513000000,25813000000.0,,5518000000.0,5518000000.0,47823000000.0,,809342000000.0,340374000000,459988000000.0,,2426049000000,2110310000000,118375000000.0,,,224595000000.0,315739000000,,137118000000.0,40920000000.0,,516093000000.0,1767340000000,475620000000.0,261330000000,-83049000000.0,223211000000,4105000000,3230400000,JPM,Annual,balance
